fecha,estadio,local,visitante,score,tarjetas_amarillas_local,tarjetas_amarillas_visitante,tarjetas_rojas_local,tarjetas_rojas_visitante,posesion_local,posesion_visitante,fuera_de_juego_local,fuera_de_juego_visitante,corners_local,corners_visitante,tiros_a_puerta_local,tiros_a_puerta_visitante,tiros_fuera_local,tiros_fuera_visitante,intentos_a_porteria_local,intentos_a_porteria_visitante,atajadas_local,atajadas_visitante,faltas_local,faltas_visitante,penales_local,penales_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,ataques_peligrosos_local,ataques_peligrosos_visitante,ataques_local,ataques_visitante,faltas_totales,tarjetas_amarillas_totales,tarjetas_rojas_totales,tarjetas_totales,tiros_esquina_totales,avg_local_corners_local,avg_visitante_corners_visitante,avg_visitante_corners_conceded,avg_local_corners_conceded,expected_corners,diff_corners_strength,equipo_local_id,equipo_visitante_id,local_avg_last5,visitante_avg_last5,local_corner_category,visitante_corner_category,ratio_ataques_peligrosos,eficiencia_corner_local,local_avg_last3,visitante_avg_last3,diff_last3_vs_last5_local,diff_last3_vs_last5_visitante,consistencia_corners_local,last3_vs_media_liga,local_last1,visitante_last1,corners_vs_rival,posesion_x_ataques_peligrosos,ratio_corners_last5
2024-06-01,Estadio Francisco Reinoso,Cumbayá,Delfin,1 - 0,1,5,0.0,0.0,0.66,0.34,4.0,1.0,3,3,2.0,2.0,8.0,5.0,10.0,7.0,2.0,1.0,10.0,15.0,0.0,0.0,2.0,0.0,45.0,37.0,91.0,69.0,25.0,6,0.0,6.0,6,3.6785714285714284,3.456140350877193,5.964912280701754,5.392857142857143,3.5673558897243107,-2.286340852130326,19,9,3.2,2.0,0,0,1.2162161833455087,1.499999250000375,2.6666666666666665,1.3333333333333333,-0.5333333333333337,-0.6666666666666667,0.833333072916748,0.5155464450674411,5.0,0.0,7.0,29.700000000000003,1.5999992000004
2024-06-01,Estadio Gonzalo Pozo Ripalda,Aucas,Imbabura,2 - 2,1,3,0.0,1.0,0.48,0.52,1.0,2.0,2,4,5.0,4.0,2.0,10.0,7.0,14.0,2.0,3.0,15.0,17.0,0.0,0.0,0.0,4.0,29.0,33.0,75.0,90.0,32.0,4,1.0,5.0,6,5.383333333333334,4.25,4.25,4.666666666666667,4.816666666666666,1.1333333333333337,12,21,7.6,3.4,2,0,0.878787852157944,0.399999920000016,3.6666666666666665,3.6666666666666665,-3.933333333333333,0.2666666666666666,0.48245607686981445,0.7088763619677315,6.0,4.0,3.0,13.92,2.2352934602078056
2024-05-31,Estadio Bellavista de Ambato,CD Tecnico Universitario,El Nacional,1 - 2,1,1,0.0,0.0,0.54,0.46,0.0,3.0,4,1,3.0,3.0,7.0,4.0,10.0,7.0,1.0,2.0,18.0,8.0,0.0,0.0,1.0,1.0,42.0,47.0,82.0,92.0,26.0,2,0.0,2.0,5,4.983870967741935,4.085106382978723,5.574468085106383,3.629032258064516,4.534488675360329,-0.5905971173644478,8,2,6.4,2.0,1,0,0.8936170022634681,1.333332888889037,6.0,2.0,-0.40000000000000036,0.0,0.9374998535156478,1.1599795014017424,4.0,1.0,2.0,22.68,3.1999984000008
2024-05-27,Reina del Cisne,Libertad,Deportivo Cuenca,0 - 0,4,0,0.0,0.0,0.51,0.49,0.0,2.0,5,2,1.0,2.0,13.0,5.0,14.0,7.0,2.0,3.0,16.0,15.0,0.0,0.0,5.0,2.0,54.0,46.0,113.0,106.0,31.0,4,0.0,4.0,7,5.777777777777778,3.542372881355932,5.338983050847458,4.166666666666667,4.660075329566855,0.43879472693032007,20,10,6.2,3.2,1,0,1.1739130179584127,4.999995000005001,6.0,3.6666666666666665,-0.20000000000000018,0.46666666666666634,0.9677417793964871,1.1599795014017424,6.0,3.0,3.75,27.54,1.9374993945314392
2024-05-26,Estadio 9 de Mayo,Orense SC,Cumbayá,1 - 0,1,1,0.0,0.0,0.6,0.4,1.0,0.0,9,1,4.0,2.0,12.0,8.0,16.0,10.0,3.0,4.0,15.0,7.0,0.0,0.0,6.0,2.0,72.0,16.0,137.0,67.0,22.0,2,0.0,2.0,10,5.6521739130434785,3.4516129032258065,6.451612903225806,3.449275362318841,4.551893408134642,-0.7994389901823276,15,19,6.8,4.2,1,1,4.499999718750018,2.2499994375001404,7.666666666666667,4.0,0.8666666666666671,-0.20000000000000018,1.1274508145905666,1.4821960295688932,13.0,2.0,6.0,43.199999999999996,1.6190472335601824
2024-05-26,Estadio Olímpico Atahualpa,El Nacional,Mushuc Runa SC,1 - 0,0,3,0.0,0.0,0.53,0.47,4.0,5.0,5,10,12.0,6.0,10.0,14.0,22.0,20.0,6.0,10.0,10.0,7.0,0.0,0.0,2.0,6.0,37.0,43.0,93.0,99.0,17.0,3,0.0,3.0,15,5.318181818181818,4.5625,5.578125,4.613636363636363,4.940340909090909,-0.25994318181818166,2,6,4.6,6.0,1,1,0.8604650962682536,0.41666663194444736,3.6666666666666665,6.666666666666667,-0.9333333333333331,0.666666666666667,0.7971012759924763,0.7088763619677315,5.0,8.0,7.333333333333333,19.61,0.7666665388889101
2024-05-26,Estadio Bellavista de Ambato,CSD Macara,Independiente del Valle,0 - 1,3,2,0.0,0.0,0.27,0.73,3.0,0.0,0,10,1.0,10.0,3.0,11.0,4.0,21.0,9.0,1.0,8.0,6.0,0.0,0.0,0.0,5.0,30.0,77.0,57.0,117.0,14.0,5,0.0,5.0,10,4.4363636363636365,5.5,3.696969696969697,4.345454545454546,4.968181818181819,0.7393939393939397,14,7,3.2,9.8,0,2,0.3896103845505145,0.0,3.3333333333333335,10.0,0.1333333333333333,0.1999999999999993,1.041666341145935,0.6444330563343014,6.0,9.0,7.5,8.100000000000001,0.3265305789254512
2024-05-26,Estadio Rodrigo Paz Delgado,LDU de Quito,Universidad Catolica,2 - 1,6,5,0.0,0.0,0.49,0.51,1.0,2.0,2,6,5.0,4.0,8.0,6.0,13.0,10.0,3.0,4.0,18.0,16.0,0.0,1.0,3.0,4.0,45.0,33.0,77.0,78.0,34.0,11,0.0,11.0,8,5.970149253731344,4.716666666666667,4.266666666666667,3.4328358208955225,5.343407960199006,1.703482587064677,5,13,6.8,5.4,1,1,1.3636363223140509,0.399999920000016,6.666666666666667,5.333333333333333,-0.13333333333333286,-0.06666666666666732,0.9803920126874491,1.2888661126686027,8.0,4.0,1.0,22.05,1.259259026063143
2024-05-26,Estadio Jocay,Delfin,Aucas,2 - 0,3,2,0.0,1.0,0.34,0.66,1.0,5.0,7,4,6.0,3.0,6.0,6.0,12.0,9.0,4.0,7.0,18.0,9.0,0.0,0.0,2.0,0.0,41.0,46.0,57.0,94.0,27.0,5,1.0,6.0,11,4.75,4.0344827586206895,5.4655172413793105,4.232142857142857,4.392241379310345,-0.7155172413793105,9,12,5.6,4.8,1,1,0.8913043284499059,1.1666664722222546,6.0,3.6666666666666665,0.40000000000000036,-1.1333333333333333,1.071428380102075,1.1599795014017424,4.0,2.0,1.6666666666666667,13.940000000000001,1.1666664236111617
2024-05-26,Estadio Monumental Banco Pichincha,Barcelona SC,CD Tecnico Universitario,3 - 0,1,3,0.0,0.0,0.62,0.38,3.0,0.0,1,2,4.0,1.0,6.0,2.0,11.0,3.0,1.0,1.0,12.0,13.0,0.0,0.0,1.0,1.0,45.0,14.0,142.0,80.0,25.0,4,0.0,4.0,3,5.672727272727273,4.120689655172414,4.568965517241379,3.8181818181818183,4.896708463949843,1.1037617554858938,0,8,3.8,7.2,1,2,3.214285484693894,0.24999993750001562,2.3333333333333335,5.666666666666667,-1.4666666666666663,-1.5333333333333332,0.6140349261311598,0.451103139434011,2.0,7.0,6.2,27.9,0.5277777044753188
2024-05-24,Estadio Olimpico de Ibarra,Imbabura,Emelec,1 - 2,2,4,0.0,0.0,0.57,0.42,1.0,1.0,7,0,7.0,4.0,13.0,5.0,20.0,9.0,3.0,7.0,9.0,15.0,0.0,0.0,5.0,3.0,40.0,20.0,82.0,60.0,24.0,6,0.0,6.0,7,5.0,3.912280701754386,5.2631578947368425,3.3636363636363638,4.4561403508771935,-0.2631578947368425,21,4,5.4,2.6,1,0,1.9999999000000048,0.9999998571428775,5.333333333333333,3.0,-0.06666666666666732,0.3999999999999999,0.9876541380887397,1.0310928901348821,5.0,5.0,3.0,22.799999999999997,2.076922278106816
2024-05-23,Estadio Monumental Banco Pichincha,Barcelona SC,LDU de Quito,2 - 0,0,4,0.0,1.0,0.53,0.47,2.0,1.0,6,3,3.0,2.0,4.0,2.0,9.0,5.0,2.0,1.0,15.0,16.0,0.0,0.0,2.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,31.0,4,1.0,5.0,9,5.672727272727273,4.746031746031746,4.809523809523809,3.8181818181818183,5.209379509379509,0.8632034632034635,0,5,3.4,4.2,0,1,1.1963435151163642,1.9999993333335555,3.0,3.3333333333333335,-0.3999999999999999,-0.8666666666666667,0.882352681660976,0.5799897507008712,1.0,4.0,7.0,23.2116312849162,0.8095236167800912
2024-05-22,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,Universidad Catolica,2 - 1,2,1,0.0,0.0,0.32,0.68,3.0,2.0,2,8,6.0,4.0,6.0,9.0,12.0,15.0,3.0,4.0,16.0,9.0,0.0,0.0,0.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,25.0,3,0.0,3.0,10,5.553571428571429,4.716666666666667,4.266666666666667,4.321428571428571,5.135119047619048,1.2869047619047622,6,13,4.2,6.2,1,1,1.1963435151163642,0.33333327777778704,4.0,6.0,-0.20000000000000018,-0.20000000000000018,0.9523807256236367,0.7733196676011617,5.0,6.0,3.6666666666666665,14.014569832402236,0.6774192455775411
2024-05-20,Estadio Bellavista de Ambato,CD Tecnico Universitario,Orense SC,1 - 0,1,2,0.0,0.0,0.48,0.52,5.0,2.0,2,4,5.0,1.0,5.0,7.0,10.0,8.0,1.0,4.0,15.0,11.0,0.0,0.0,1.0,3.0,31.0,38.0,95.0,89.0,26.0,3,0.0,3.0,6,4.983870967741935,3.912280701754386,4.824561403508772,3.629032258064516,4.448075834748161,0.15930956423316278,8,15,6.0,1.8,1,0,0.8157894522160671,0.399999920000016,3.3333333333333335,2.0,-2.6666666666666665,0.19999999999999996,0.5555554629629784,0.6444330563343014,4.0,0.0,4.25,14.879999999999999,3.3333314814825106
2024-05-19,Estadio Francisco Reinoso,Cumbayá,Barcelona SC,0 - 1,0,0,0.0,0.0,0.5,0.5,0.0,1.0,3,3,4.0,5.0,4.0,12.0,8.0,18.0,4.0,5.0,9.0,11.0,0.0,0.0,1.0,3.0,25.0,49.0,69.0,126.0,20.0,0,0.0,0.0,6,3.6785714285714284,4.320754716981132,4.60377358490566,5.392857142857143,3.99966307277628,-0.9252021563342319,19,0,3.0,6.0,0,1,0.5102040712203251,0.7499998125000469,3.6666666666666665,6.0,0.6666666666666665,0.0,1.2222218148149504,0.7088763619677315,3.0,8.0,3.4,12.5,0.49999991666668053
2024-05-19,Estadio Gonzalo Pozo Ripalda,Aucas,Universidad Catolica,2 - 2,5,6,0.0,0.0,0.5,0.5,1.0,1.0,3,6,6.0,5.0,5.0,11.0,11.0,16.0,5.0,5.0,6.0,14.0,1.0,0.0,3.0,3.0,40.0,30.0,80.0,61.0,20.0,11,0.0,11.0,9,5.383333333333334,4.716666666666667,4.266666666666667,4.666666666666667,5.050000000000001,1.1166666666666671,12,13,5.0,6.0,1,1,1.3333332888888902,0.49999991666668053,3.6666666666666665,6.666666666666667,-1.3333333333333335,0.666666666666667,0.733333186666696,0.7088763619677315,2.0,8.0,3.0,20.0,0.8333331944444675
2024-05-19,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,Delfin,5 - 0,2,2,0.0,2.0,0.6,0.4,1.0,0.0,6,5,10.0,1.0,15.0,7.0,27.0,8.0,1.0,5.0,15.0,9.0,0.0,0.0,5.0,5.0,39.0,25.0,99.0,43.0,24.0,4,2.0,6.0,11,5.553571428571429,3.456140350877193,5.964912280701754,4.321428571428571,4.504855889724311,-0.41134085213032545,6,9,4.6,2.8,1,0,1.5599999376000024,0.599999940000006,4.333333333333333,2.6666666666666665,-0.2666666666666666,-0.1333333333333333,0.942028780718381,0.8377629732345917,2.0,3.0,4.0,23.4,1.6428565561226585
2024-05-18,Estadio Banco Guayaquil,Independiente del Valle,LDU de Quito,1 - 1,3,3,0.0,0.0,0.62,0.38,4.0,1.0,7,3,6.0,4.0,12.0,3.0,18.0,7.0,3.0,5.0,18.0,16.0,0.0,0.0,3.0,0.0,37.0,36.0,96.0,72.0,34.0,6,0.0,6.0,10,6.046875,4.746031746031746,4.809523809523809,3.359375,5.3964533730158735,1.2373511904761907,7,5,8.6,3.4,2,0,1.027777749228396,1.1666664722222546,11.0,3.3333333333333335,2.4000000000000004,-0.06666666666666643,1.2790696187128352,2.1266290859031947,16.0,3.0,5.666666666666667,22.94,2.529411020761464
2024-05-18,Estadio Banco del Pacífico George Capwell,Emelec,CSD Macara,0 - 1,1,0,0.0,0.0,0.73,0.27,2.0,0.0,11,2,3.0,8.0,17.0,14.0,20.0,22.0,6.0,3.0,20.0,22.0,0.0,1.0,7.0,5.0,76.0,22.0,104.0,48.0,42.0,1,0.0,1.0,13,6.345454545454546,4.6923076923076925,4.230769230769231,3.418181818181818,5.518881118881119,2.114685314685315,4,14,6.6,3.4,1,0,3.454545297520668,3.6666654444448517,8.0,3.6666666666666665,1.4000000000000004,0.2666666666666666,1.212121028466511,1.5466393352023233,7.0,6.0,6.125,55.48,1.941175899654147
2024-05-18,Reina del Cisne,Libertad,El Nacional,0 - 2,2,1,0.0,0.0,0.57,0.42,3.0,3.0,2,2,0.0,5.0,5.0,4.0,6.0,9.0,3.0,0.0,9.0,17.0,0.0,0.0,3.0,1.0,49.0,37.0,130.0,95.0,26.0,3,0.0,3.0,4,5.777777777777778,4.085106382978723,5.574468085106383,4.166666666666667,4.93144208037825,0.20330969267139487,20,2,5.2,2.0,1,0,1.324324288531776,2000000.0,4.333333333333333,1.3333333333333333,-0.8666666666666671,-0.6666666666666667,0.8333331730769538,0.8377629732345917,5.0,1.0,7.5,27.929999999999996,2.5999987000006497
2024-05-17,Estadio Alejandro Serrano Aguilar Banco del Austro,Deportivo Cuenca,Imbabura,5 - 2,4,0,0.0,1.0,0.57,0.42,2.0,0.0,2,4,8.0,3.0,11.0,6.0,20.0,9.0,1.0,3.0,20.0,9.0,1.0,2.0,7.0,2.0,40.0,15.0,109.0,58.0,29.0,4,1.0,5.0,6,4.672727272727273,4.25,4.25,4.090909090909091,4.461363636363636,0.42272727272727284,10,21,5.0,3.4,1,0,2.6666664888889007,0.24999996875000394,3.6666666666666665,4.0,-1.3333333333333335,0.6000000000000001,0.733333186666696,0.7088763619677315,4.0,4.0,4.0,22.799999999999997,1.4705878027682933
2024-05-13,Estadio Olímpico Atahualpa,Universidad Catolica,CD Tecnico Universitario,3 - 2,2,2,0.0,0.0,0.65,0.35,3.0,2.0,9,4,5.0,2.0,16.0,4.0,21.0,6.0,0.0,2.0,6.0,10.0,0.0,1.0,5.0,0.0,53.0,20.0,106.0,49.0,16.0,4,0.0,4.0,13,5.233333333333333,4.120689655172414,4.568965517241379,3.783333333333333,4.6770114942528735,0.6643678160919544,13,8,8.6,7.0,2,2,2.6499998675000063,1.799999640000072,11.0,4.333333333333333,2.4000000000000004,-2.666666666666667,1.2790696187128352,2.1266290859031947,5.0,2.0,2.0,34.45,1.2285712530612496
2024-05-12,Estadio Monumental Banco Pichincha,Barcelona SC,Aucas,1 - 1,4,2,1.0,0.0,0.64,0.36,1.0,0.0,5,5,4.0,1.0,11.0,12.0,15.0,13.0,0.0,3.0,16.0,10.0,0.0,0.0,7.0,5.0,64.0,33.0,140.0,74.0,26.0,6,1.0,7.0,10,5.672727272727273,4.0344827586206895,5.4655172413793105,3.8181818181818183,4.853605015673981,0.20721003134796234,0,12,3.6,4.8,1,1,1.939393880624428,1.249999687500078,4.0,3.6666666666666665,0.3999999999999999,-1.1333333333333333,1.1111108024692216,0.7733196676011617,6.0,4.0,6.25,40.96,0.7499998437500326
2024-05-12,Estadio Jocay,Delfin,Orense SC,0 - 1,4,2,0.0,0.0,0.44,0.56,5.0,2.0,2,4,3.0,2.0,9.0,6.0,13.0,8.0,1.0,3.0,20.0,13.0,0.0,0.0,5.0,3.0,32.0,44.0,101.0,113.0,33.0,6,0.0,6.0,6,4.75,3.912280701754386,4.824561403508772,4.232142857142857,4.3311403508771935,-0.07456140350877227,9,15,5.4,2.6,1,0,0.7272727107438021,0.6666664444445185,4.333333333333333,2.6666666666666665,-1.0666666666666673,0.06666666666666643,0.802468987197101,0.8377629732345917,7.0,4.0,4.5,14.08,2.076922278106816
2024-05-12,Estadio Olímpico Atahualpa,El Nacional,Independiente del Valle,1 - 2,2,2,0.0,0.0,0.3,0.7,6.0,3.0,2,6,5.0,4.0,4.0,11.0,9.0,15.0,2.0,4.0,12.0,7.0,0.0,1.0,1.0,1.0,9.0,32.0,57.0,91.0,19.0,4,0.0,4.0,8,5.318181818181818,5.5,3.696969696969697,4.613636363636363,5.409090909090909,1.6212121212121215,2,7,3.8,9.2,1,2,0.2812499912109378,0.399999920000016,4.0,8.333333333333334,0.20000000000000018,-0.8666666666666654,1.0526313019391311,0.7733196676011617,5.0,10.0,2.0,2.6999999999999997,0.4130434333648442
2024-05-11,Estadio Rodrigo Paz Delgado,LDU de Quito,Emelec,2 - 2,2,5,0.0,1.0,0.56,0.43,0.0,2.0,6,1,12.0,5.0,12.0,4.0,24.0,9.0,4.0,10.0,7.0,11.0,0.0,0.0,4.0,1.0,41.0,28.0,108.0,75.0,18.0,7,1.0,8.0,7,5.970149253731344,3.912280701754386,5.2631578947368425,3.4328358208955225,4.941214977742865,0.7069913589945012,5,4,6.4,2.0,1,0,1.4642856619897977,0.4999999583333368,5.333333333333333,2.0,-1.0666666666666673,0.0,0.8333332031250202,1.0310928901348821,2.0,0.0,5.333333333333333,22.96,3.1999984000008
2024-05-11,Estadio Bellavista de Ambato,CSD Macara,Mushuc Runa SC,0 - 0,2,3,0.0,1.0,0.52,0.48,6.0,2.0,3,6,2.0,7.0,14.0,9.0,17.0,16.0,7.0,4.0,10.0,14.0,0.0,0.0,6.0,5.0,36.0,66.0,85.0,80.0,24.0,5,1.0,6.0,9,4.4363636363636365,4.5625,5.578125,4.345454545454546,4.499431818181819,-1.1417613636363635,14,6,3.2,6.4,0,1,0.5454545371900827,1.499999250000375,3.0,8.0,-0.20000000000000018,1.5999999999999996,0.9374997070313414,0.5799897507008712,0.0,10.0,5.25,18.72,0.4999999218750122
2024-05-10,Estadio Alejandro Serrano Aguilar Banco del Austro,Deportivo Cuenca,Cumbayá,2 - 1,2,1,0.0,0.0,0.53,0.47,4.0,1.0,10,1,4.0,2.0,15.0,2.0,19.0,4.0,1.0,2.0,12.0,10.0,1.0,0.0,8.0,1.0,43.0,21.0,43.0,33.0,22.0,3,0.0,3.0,11,4.672727272727273,3.4516129032258065,6.451612903225806,4.090909090909091,4.06217008797654,-1.7788856304985332,10,19,5.0,3.6,1,1,2.047618950113383,2.499999375000156,5.333333333333333,1.3333333333333333,0.33333333333333304,-2.2666666666666666,1.0666664533333758,1.0310928901348821,2.0,1.0,5.0,22.790000000000003,1.3888885030865268
2024-05-06,Estadio Bellavista de Ambato,CD Tecnico Universitario,Imbabura,1 - 1,3,2,0.0,0.0,0.48,0.52,2.0,0.0,4,4,4.0,6.0,13.0,7.0,17.0,13.0,6.0,3.0,15.0,16.0,0.0,0.0,5.0,3.0,53.0,34.0,116.0,116.0,31.0,5,0.0,5.0,8,4.983870967741935,4.25,4.25,3.629032258064516,4.616935483870968,0.733870967741935,8,21,4.8,3.8,1,1,1.5588234835640153,0.9999997500000625,3.3333333333333335,4.0,-1.4666666666666663,0.20000000000000018,0.6944442997685487,0.6444330563343014,2.0,4.0,10.0,25.439999999999998,1.2631575623269573
2024-05-05,Estadio Banco del Pacífico George Capwell,Emelec,Universidad Catolica,2 - 1,4,3,0.0,0.0,0.37,0.63,0.0,3.0,4,6,2.0,4.0,5.0,14.0,7.0,18.0,4.0,0.0,14.0,6.0,2.0,0.0,2.0,3.0,32.0,54.0,69.0,104.0,20.0,7,0.0,7.0,10,6.345454545454546,4.716666666666667,4.266666666666667,3.418181818181818,5.531060606060606,2.078787878787879,4,13,6.8,6.0,1,1,0.5925925816186559,1.9999990000005,7.333333333333333,6.666666666666667,0.5333333333333332,0.666666666666667,1.078431213956194,1.417752723935463,11.0,6.0,4.0,11.84,1.1333331444444759
2024-05-05,Estadio Banco Guayaquil,Independiente del Valle,Deportivo Cuenca,1 - 0,1,2,0.0,0.0,0.62,0.38,2.0,1.0,6,7,9.0,2.0,11.0,5.0,20.0,10.0,3.0,8.0,12.0,10.0,0.0,0.0,6.0,3.0,59.0,29.0,107.0,57.0,22.0,3,0.0,3.0,13,6.046875,3.542372881355932,5.338983050847458,3.359375,4.794623940677966,0.7078919491525424,7,10,8.6,3.8,2,1,2.034482688466114,0.6666665925926009,9.666666666666666,4.0,1.0666666666666664,0.20000000000000018,1.1240308770506733,1.8688558633694738,7.0,2.0,5.4,36.58,2.2631572991691318
2024-05-05,Estadio Gonzalo Pozo Ripalda,Aucas,Libertad,2 - 0,0,1,0.0,0.0,0.56,0.44,5.0,0.0,1,10,4.0,3.0,4.0,14.0,7.0,17.0,3.0,2.0,10.0,13.0,1.0,0.0,2.0,5.0,30.0,51.0,63.0,77.0,23.0,1,0.0,1.0,11,5.383333333333334,3.71875,6.5,4.666666666666667,4.551041666666666,-1.1166666666666663,12,20,3.0,4.0,0,1,0.5882352825836219,0.24999993750001562,2.0,5.0,-1.0,1.0,0.6666664444445185,0.38665983380058083,3.0,2.0,4.666666666666667,16.8,0.7499998125000469
2024-05-04,Estadio Jocay,Delfin,Barcelona SC,1 - 3,2,2,1.0,1.0,0.34,0.66,1.0,2.0,3,5,6.0,4.0,6.0,3.0,12.0,7.0,1.0,6.0,14.0,18.0,0.0,0.0,1.0,1.0,38.0,48.0,81.0,102.0,32.0,4,2.0,6.0,8,4.75,4.320754716981132,4.60377358490566,4.232142857142857,4.535377358490566,0.14622641509433976,9,0,4.6,5.4,1,1,0.7916666501736115,0.49999991666668053,4.0,5.333333333333333,-0.5999999999999996,-0.06666666666666732,0.8695650283554287,0.7733196676011617,2.0,3.0,3.6666666666666665,12.920000000000002,0.8518516941015379
2024-05-04,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,LDU de Quito,0 - 1,3,4,0.0,1.0,0.53,0.47,0.0,3.0,5,7,2.0,3.0,12.0,7.0,14.0,10.0,3.0,2.0,15.0,19.0,0.0,0.0,3.0,3.0,32.0,37.0,88.0,68.0,34.0,7,1.0,8.0,12,5.553571428571429,4.746031746031746,4.809523809523809,4.321428571428571,5.149801587301587,0.7440476190476195,6,5,4.6,4.0,1,1,0.8648648414901394,2.499998750000625,4.333333333333333,4.333333333333333,-0.2666666666666666,0.33333333333333304,0.942028780718381,0.8377629732345917,6.0,3.0,3.5,16.96,1.1499997125000718
2024-05-04,Estadio Francisco Reinoso,Cumbayá,CSD Macara,1 - 0,3,5,0.0,1.0,0.52,0.48,0.0,3.0,5,6,4.0,5.0,6.0,10.0,10.0,15.0,5.0,3.0,15.0,17.0,0.0,0.0,3.0,5.0,30.0,31.0,82.0,103.0,32.0,8,1.0,9.0,11,3.6785714285714284,4.6923076923076925,4.230769230769231,5.392857142857143,4.18543956043956,-0.5521978021978025,19,14,3.2,4.0,0,1,0.9677419042663902,1.249999687500078,3.6666666666666665,4.666666666666667,0.46666666666666634,0.666666666666667,1.1458329752605283,0.7088763619677315,3.0,2.0,6.0,15.600000000000001,0.79999980000005
2024-05-03,Estadio 9 de Mayo,Orense SC,El Nacional,0 - 1,4,3,0.0,0.0,0.6,0.4,1.0,4.0,6,3,3.0,8.0,2.0,6.0,5.0,14.0,8.0,3.0,9.0,10.0,0.0,0.0,1.0,2.0,44.0,35.0,112.0,83.0,19.0,7,0.0,7.0,9,5.6521739130434785,4.085106382978723,5.574468085106383,3.449275362318841,4.868640148011101,0.07770582793709568,15,2,7.0,2.2,2,0,1.2571428212244908,1.9999993333335555,9.333333333333334,2.0,2.333333333333334,-0.20000000000000018,1.3333331428571702,1.804412557736044,9.0,2.0,4.0,26.4,3.181816735537847
2024-05-01,Estadio Olímpico Atahualpa,Universidad Catolica,Barcelona SC,0 - 1,1,2,1.0,0.0,0.44,0.56,3.0,2.0,2,5,4.0,5.0,11.0,3.0,15.0,8.0,4.0,4.0,10.0,13.0,0.0,1.0,5.0,1.0,32.0,42.0,91.0,104.0,23.0,3,1.0,4.0,7,5.233333333333333,4.320754716981132,4.60377358490566,3.783333333333333,4.777044025157233,0.6295597484276731,13,0,8.0,5.6,2,1,0.7619047437641728,0.49999987500003124,5.333333333333333,4.333333333333333,-2.666666666666667,-1.2666666666666666,0.6666665833333437,1.0310928901348821,9.0,5.0,6.0,14.08,1.4285711734694333
2024-04-30,Reina del Cisne,Libertad,LDU de Quito,2 - 3,1,2,0.0,0.0,0.57,0.43,0.0,1.0,7,3,7.0,3.0,6.0,3.0,16.0,6.0,0.0,5.0,11.0,14.0,0.0,0.0,3.0,0.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,25.0,3,0.0,3.0,10,5.777777777777778,4.746031746031746,4.809523809523809,4.166666666666667,5.261904761904762,0.9682539682539684,20,5,5.4,4.0,1,1,1.1963435151163642,0.9999998571428775,4.666666666666667,4.333333333333333,-0.7333333333333334,0.33333333333333304,0.8641973708276474,0.902206278868022,2.0,7.0,3.25,24.96345251396648,1.3499996625000845
2024-04-29,Estadio Olímpico Atahualpa,El Nacional,Delfin,1 - 0,2,3,0.0,0.0,0.65,0.35,0.0,4.0,3,3,4.0,2.0,12.0,6.0,16.0,8.0,2.0,2.0,22.0,11.0,0.0,0.0,2.0,2.0,50.0,26.0,119.0,77.0,33.0,5,0.0,5.0,6,5.318181818181818,3.456140350877193,5.964912280701754,4.613636363636363,4.387161084529506,-0.6467304625199359,2,9,3.2,2.4,0,0,1.9230768491124288,0.7499998125000469,3.3333333333333335,3.6666666666666665,0.1333333333333333,1.2666666666666666,1.041666341145935,0.6444330563343014,2.0,5.0,6.0,32.5,1.3333327777780093
2024-04-28,Estadio Bellavista de Ambato,CSD Macara,Aucas,0 - 2,6,3,1.0,0.0,0.45,0.55,3.0,2.0,7,3,3.0,4.0,14.0,4.0,17.0,8.0,2.0,3.0,16.0,12.0,0.0,0.0,8.0,0.0,45.0,25.0,77.0,80.0,28.0,9,1.0,10.0,10,4.4363636363636365,4.0344827586206895,5.4655172413793105,4.345454545454546,4.235423197492163,-1.029153605015674,14,12,4.0,3.8,1,1,1.7999999280000027,2.3333325555558146,3.3333333333333335,4.0,-0.6666666666666665,0.20000000000000018,0.8333331250000521,0.6444330563343014,3.0,5.0,5.5,20.25,1.0526313019391311
2024-04-28,Estadio Olimpico de Ibarra,Imbabura,Independiente del Valle,0 - 1,3,1,0.0,0.0,0.5,0.5,3.0,0.0,3,3,4.0,1.0,5.0,7.0,9.0,8.0,1.0,5.0,11.0,14.0,0.0,0.0,3.0,1.0,16.0,31.0,61.0,99.0,25.0,4,0.0,4.0,6,5.0,5.5,3.696969696969697,3.3636363636363638,5.25,1.3030303030303032,21,7,6.0,7.8,1,2,0.5161290156087414,0.7499998125000469,5.0,6.333333333333333,-1.0,-1.4666666666666668,0.8333331944444675,0.966649584501452,7.0,6.0,5.333333333333333,8.0,0.7692306706114524
